ID (受访者编码),iwy,city,CO,NO2,SO2,O3,PM25,PM1,PM10
78233226001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233226001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233226002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233226002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233226002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233227001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233227001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233227001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233227001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233227001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233228001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233228001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233228001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233228001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233228002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233228002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233228002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233228002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233228002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233229001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233229001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233229001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233229001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233229001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233229002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233229002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233229002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233229002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233229002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233230001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233230001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233230001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233230001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233230002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233230002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233230002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233230002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233231002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233231002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233232001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233232001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233232001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233233001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233233001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233233001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233233002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233233002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233233002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233234001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233234002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233235001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233235001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233235001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233235002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233235002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233235002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233301001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233301001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233301001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233301001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233301002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233301002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233301002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233301002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233302001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233302001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233302001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233302001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233302001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233302002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233302002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233302002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233302002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233303001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233303001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233303001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233303002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233303002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233303002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233303002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233303002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233304001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233304001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233304001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233304001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233304001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233304002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233304002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233304002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233305001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233305001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233305001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233305001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233305001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233306001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233306001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233306001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233306001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233306001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233306002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233306002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233306002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233306002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233307001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233307001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233307001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233307001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233307001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233307002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233307002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233307002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233307002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233307002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233308001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233308001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233308001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233308001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233308001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233308002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233308002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233308002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233308002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233308002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233309001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233309001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233309001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233309001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233309001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233310001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233310001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233310001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233310001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233310001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233310002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233310002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233310002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233310002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233310002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233311001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233311001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233311001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233311001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233311001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233311002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233311002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233311002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233311002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233311002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233312001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233312001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233312001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233312001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233312001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233312002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233312002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233312002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233312002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233312002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233313001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233313001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233313001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233313001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233313001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233313002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233313002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233313002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233313002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233313002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233314001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233314001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233314001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233314001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233314001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233314002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233314002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233314002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233314002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233314002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233315001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233315001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233315001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233316001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233316001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233316001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233316001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233316001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233316002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233316002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233316002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233316002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233316002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233317001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233317001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233317001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233317001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233317001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233317002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233317002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233317002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233317002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233317002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233318001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233318001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233318001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233318002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233318002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233318002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233318002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233318002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233319001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233319001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233319001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233319001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233319002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233319002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233319002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233319002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233319002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233320001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233320001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233320001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233320001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233320001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233321001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233321001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233321001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233321001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233321001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233322001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233322001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233322001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233322001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233322001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233322002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233322002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233322002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233322002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233322002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233323001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233323001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233323001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233323001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233323001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233323002,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233323002,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233323002,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
78233323002,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233323002,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233324001,2018,赣州市,1.499999966,26.40000039,19.00000028,95.70000143,38.00000057,22.30000033,60.90000091
78233324001,2011,赣州市,1.259999972,22.80000034,24.40000036,83.40000124,50.10000075,29.70000044,77.40000115
78233324001,2013,赣州市,1.259999972,26.20000039,24.40000036,82.40000123,52.40000078,30.80000046,80.90000121
78233324001,2015,赣州市,1.229999973,22.60000034,30.30000045,75.60000113,41.10000061,24.00000036,59.20000088
78233324001,2020,赣州市,0.979999978,18.70000028,12.40000018,101.9000015,25.40000038,15.20000023,41.40000062
